split,sample_idx,query_poi_id,target_poi_id,bucket,target_epoch,traj_len,positive_unique_count,positive_fact_count,parsed_ok,note
train,5838,4563,2192,2,1340751681,2,1,1,True,
train,5839,4563,2574,3,1341822323,4,3,4,True,
train,5840,2632,3170,4,1342221770,21,1,1,True,
train,5841,963,4563,7,1342397983,4,6,6,True,
train,5842,977,4563,3,1334149992,9,2,2,True,
train,5843,4257,4563,7,1343572137,2,7,7,True,
train,5844,912,3359,4,1344136827,4,2,2,True,
train,5845,4563,2632,7,1344673828,11,1,1,True,
train,5846,3359,4563,3,1344893978,6,8,11,True,
train,5847,4199,1917,1,1345184678,4,5,6,True,
train,5848,2264,4563,7,1345390188,5,8,8,True,
train,5849,4199,4563,0,1334558626,7,1,1,True,
train,5850,2632,966,6,1345287028,3,7,8,True,
train,5851,4563,2264,3,1346907436,3,6,7,True,
train,5852,2264,4563,6,1347709603,13,3,4,True,
train,5853,2119,4563,1,1350035149,3,7,8,True,
train,5854,4563,4199,4,1335069142,8,1,1,True,
train,5855,4563,2192,3,1335393103,12,1,2,True,
train,5856,4199,4563,3,1335550599,3,5,5,True,
train,5857,4841,477,3,1341471168,2,9,10,True,
train,5858,2077,1615,3,1342153847,3,6,7,True,
train,5859,1362,1490,0,1351227126,2,4,4,True,
train,5860,4841,4841,1,1339490811,7,2,2,True,
train,5861,2417,2516,0,1333501510,3,1,1,True,
train,5862,2417,2967,0,1336537507,6,2,5,True,
train,5863,2516,2417,4,1336778557,6,1,2,True,
train,5864,2516,2417,4,1337383498,15,1,3,True,
train,5865,2516,2417,3,1337787963,2,2,14,True,
train,5866,2516,2967,0,1339044196,4,3,8,True,
train,5867,2417,2417,3,1339464181,2,3,16,True,
train,5868,2516,2417,3,1339602372,2,3,17,True,
train,5869,2516,2967,0,1341290253,4,3,9,True,
train,5870,2417,2516,4,1341618872,8,1,3,True,
train,5871,2417,2516,4,1342223968,11,1,4,True,
train,5872,2967,3977,1,1342608361,10,1,2,True,
train,5873,2417,2417,2,1347666606,2,2,4,True,
train,5874,2417,2516,4,1334359477,11,1,1,True,
train,5875,2417,2516,4,1334964215,17,1,2,True,
train,5876,2516,2417,4,1335569141,14,1,1,True,
train,5877,2417,2516,3,1336059869,4,1,8,True,
train,5878,3277,2762,2,1338299823,12,1,1,True,
train,5879,2394,4189,0,1338520904,4,1,3,True,
train,5880,3882,2762,3,1338811136,7,1,1,True,
train,5881,4831,4831,1,1339043037,3,3,3,True,
train,5882,2905,4189,3,1339385132,7,1,2,True,
train,5883,2905,2394,3,1339712028,3,4,5,True,
train,5884,2904,2394,3,1339971624,4,5,6,True,
train,5885,3882,2905,3,1340229236,2,3,3,True,
train,5886,2904,2394,3,1341181201,2,5,7,True,
train,5887,4189,2762,1,1341823133,17,1,2,True,
train,5888,2394,2904,4,1342302821,7,1,2,True,
train,5889,2394,2394,5,1343460093,4,3,3,True,
train,5890,2904,2394,3,1343599539,3,6,12,True,
train,5891,2394,4189,0,1344218753,5,1,6,True,
train,5892,2904,2394,7,1336777610,4,2,2,True,
train,5893,2394,4189,4,1344725085,19,2,6,True,
train,5894,4189,2394,0,1345428295,6,4,5,True,
train,5895,4435,2762,6,1347694309,9,1,1,True,
train,5896,2394,4189,0,1349653237,5,1,12,True,
train,5897,4245,2394,7,1350079280,9,6,14,True,
train,5898,2762,4435,0,1350430506,6,2,2,True,
train,5899,2394,4189,0,1336964997,2,1,1,True,
train,5900,3882,4245,2,1350639485,15,2,3,True,
train,5901,4245,3882,2,1337247184,4,1,1,True,
train,5902,3882,4831,6,1337419239,9,1,1,True,
train,5903,4189,4831,1,1337586266,3,1,1,True,
train,5904,1021,337,7,1338127789,4,1,1,True,
train,5905,3077,282,7,1339999976,3,1,1,True,
train,5906,4567,2085,2,1341475584,3,1,1,True,
train,5907,1425,4567,6,1344685344,4,2,2,True,
train,5908,214,3683,3,1334935611,3,1,1,True,
train,5909,234,4567,6,1336869336,2,1,1,True,
train,5910,1044,1745,3,1352117363,28,2,10,True,
train,5911,1091,58,7,1338654435,2,2,2,True,
train,5912,3802,4692,2,1339064457,2,1,1,True,
train,5913,2756,11,3,1334222964,2,1,1,True,
train,5914,190,1159,6,1343496323,3,1,1,True,
train,5915,1214,3884,7,1344762619,3,1,1,True,
train,5916,2932,1234,3,1334723120,2,1,1,True,
train,5917,2726,2761,7,1347710505,10,3,3,True,
train,5918,4453,1799,0,1349689135,2,5,5,True,
train,5919,4461,4453,2,1350092990,3,1,1,True,
train,5920,4971,4453,7,1351422741,19,2,2,True,
train,5921,2749,1799,0,1343103535,2,2,2,True,
train,5922,4453,4461,0,1352153383,2,1,1,True,
train,5923,2337,3425,2,1344621235,8,4,7,True,
train,5924,1799,2726,1,1344936295,7,1,2,True,
train,5925,4453,2726,7,1345421252,4,1,1,True,
train,5926,1799,1799,4,1345283382,2,1,1,True,
train,5927,3491,2228,0,1337637832,2,3,4,True,
train,5928,3491,2228,0,1338511281,3,3,5,True,
train,5929,3491,2228,7,1338672229,3,2,2,True,
train,5930,2228,507,0,1338934546,2,1,2,True,
train,5931,2617,966,1,1339056721,2,5,12,True,
train,5932,3491,1890,1,1350982187,2,3,3,True,
train,5933,2228,507,0,1337033568,2,1,1,True,
train,5934,2228,2228,0,1337303646,2,2,3,True,
train,5935,1187,1187,2,1336114859,4,3,4,True,
train,5936,542,250,7,1336833987,4,3,3,True,
train,5937,2973,4768,2,1337237706,3,1,1,True,
train,5938,1457,3440,2,1337653282,2,1,1,True,
train,5939,58,1530,3,1339178166,9,2,2,True,
train,5940,3440,227,0,1339571248,2,2,2,True,
train,5941,1187,1457,2,1340764825,2,1,1,True,
train,5942,1457,1187,1,1341299764,2,3,3,True,
train,5943,1187,719,2,1333975950,2,1,1,True,
train,5944,1187,3048,2,1342181651,7,3,3,True,
train,5945,1457,1187,0,1342593340,9,2,4,True,
train,5946,4343,1187,1,1343113457,2,4,5,True,
train,5947,190,3623,7,1343495112,2,2,2,True,
train,5948,911,456,3,1334327412,3,2,2,True,
train,5949,1187,350,2,1334727739,4,3,3,True,
train,5950,148,2919,7,1335088673,2,1,1,True,
train,5951,977,4015,2,1333446669,5,1,1,True,
train,5952,4015,4015,1,1336118604,9,3,4,True,
train,5953,977,3294,1,1336540285,10,4,7,True,
train,5954,4015,2645,1,1336709954,5,1,1,True,
train,5955,3294,4045,1,1339045116,11,1,3,True,
train,5956,4045,977,0,1339468049,2,6,17,True,
train,5957,977,4015,2,1334304829,10,1,2,True,
train,5958,3294,4015,1,1334897498,18,1,2,True,
train,5959,3294,4015,0,1335500534,15,2,3,True,
train,5960,1349,979,3,1333484554,5,2,2,True,
train,5961,336,584,7,1335649856,14,11,13,True,
train,5962,979,2768,3,1335904892,6,4,8,True,
train,5963,716,716,5,1336203047,14,1,1,True,
train,5964,584,336,7,1336308887,4,3,4,True,
train,5965,2768,3297,3,1336513240,8,5,9,True,
train,5966,2768,2578,3,1337163431,24,3,8,True,
train,5967,2768,2283,7,1337409998,7,3,3,True,
train,5968,2578,2578,2,1337650736,4,1,1,True,
train,5969,584,3297,3,1338157730,19,8,12,True,
train,5970,336,979,3,1338324008,6,18,33,True,
train,5971,979,2768,3,1338496964,4,6,15,True,
train,5972,584,979,3,1338760178,7,18,36,True,
train,5973,979,993,2,1339062940,6,1,1,True,
train,5974,2543,2472,3,1339162698,3,5,9,True,
train,5975,2578,2283,1,1339583492,7,1,1,True,
train,5976,584,2628,0,1339973410,9,2,2,True,
train,5977,2543,2472,3,1340200813,4,5,10,True,
train,5978,2768,3297,0,1340576920,3,2,3,True,
train,5979,584,2039,3,1340747665,5,1,3,True,
train,5980,2768,2283,0,1341207459,3,1,1,True,
train,5981,979,979,1,1341386770,3,11,20,True,
train,5982,2768,3297,0,1341786407,29,2,4,True,
train,5983,3297,2578,7,1342207128,19,4,7,True,
train,5984,3297,2578,0,1342391207,11,2,5,True,
train,5985,584,336,3,1342616253,3,7,14,True,
train,5986,584,993,7,1342867707,3,2,2,True,
train,5987,584,979,3,1334181145,12,4,7,True,
train,5988,2768,584,7,1343596546,14,21,36,True,
train,5989,3297,2768,7,1344170901,2,5,15,True,
train,5990,2628,2578,0,1344577548,9,2,6,True,
train,5991,584,336,7,1344777606,8,10,15,True,
train,5992,979,993,2,1345114746,4,3,6,True,
train,5993,3297,2578,0,1345416447,10,2,7,True,
train,5994,979,993,7,1345292863,9,3,3,True,
train,5995,584,979,7,1334407697,9,3,3,True,
train,5996,2768,1242,0,1334569370,2,1,1,True,
train,5997,584,2768,3,1334787521,7,3,6,True,
train,5998,2283,716,6,1334993277,9,1,1,True,
train,5999,336,968,3,1335387734,16,1,1,True,
train,6000,562,854,7,1335629072,2,2,2,True,
train,6001,3701,760,3,1335881749,5,3,3,True,
train,6002,493,1171,2,1336126965,2,1,1,True,
train,6003,1913,2908,3,1337178211,2,2,2,True,
train,6004,4172,854,3,1337645555,2,2,2,True,
train,6005,1171,2035,3,1341485998,2,3,3,True,
train,6006,854,2184,0,1342438937,4,1,1,True,
train,6007,977,1868,3,1343601719,9,2,3,True,
train,6008,2137,4905,7,1344192171,3,1,2,True,
train,6009,2079,4905,5,1344745269,16,2,2,True,
train,6010,2137,977,2,1344927271,5,10,18,True,
train,6011,1868,3521,1,1345181970,5,1,1,True,
train,6012,977,4905,7,1345384019,3,2,3,True,
train,6013,3521,2481,7,1345299162,6,2,3,True,
train,6014,2137,4905,3,1346846138,5,3,5,True,
train,6015,977,2137,7,1347196506,5,2,5,True,
train,6016,2481,2137,7,1347717941,10,3,6,True,
train,6017,3294,1868,2,1349682634,3,2,5,True,
train,6018,977,3294,7,1350079412,9,1,1,True,
train,6019,3294,1868,3,1350429029,5,3,4,True,
train,6020,3294,1868,2,1350633225,5,2,6,True,
train,6021,3521,977,2,1351085346,15,12,25,True,
train,6022,4905,977,3,1352250558,8,11,17,True,
train,6023,1868,2137,0,1341544300,2,1,1,True,
train,6024,3521,1868,7,1341729645,2,1,1,True,
train,6025,3521,2079,2,1342186882,7,1,1,True,
train,6026,3521,3521,0,1342607981,14,1,1,True,
train,6027,1868,3521,4,1342921243,3,1,1,True,
train,6028,977,3521,0,1343098003,2,2,2,True,
train,6029,2514,2008,4,1336187160,3,1,1,True,
train,6030,2098,4810,2,1338981596,2,5,6,True,
train,6031,2098,2008,7,1339294809,8,2,2,True,
train,6032,3115,4810,3,1339611678,12,3,3,True,
train,6033,4810,2008,3,1339995590,5,2,3,True,
train,6034,2098,4810,2,1341399398,4,5,8,True,
train,6035,4810,2008,1,1336380979,8,1,1,True,
train,6036,4810,979,7,1341746046,7,16,26,True,
train,6037,1719,4810,3,1342202320,9,4,5,True,
train,6038,4810,2008,7,1343635025,5,2,4,True,
train,6039,4810,2008,3,1345179443,4,2,8,True,
train,6040,4810,1719,3,1345414180,2,15,20,True,
train,6041,2008,4810,7,1347197635,2,4,4,True,
train,6042,1896,4810,3,1350034155,3,6,7,True,
train,6043,1509,2447,1,1351233298,2,1,1,True,
train,6044,2008,4810,6,1336911699,7,2,2,True,
train,6045,584,356,0,1337221369,5,42,85,True,
train,6046,4810,2098,7,1337415557,3,1,1,True,
train,6047,4810,2008,7,1338090734,6,1,1,True,
train,6048,2099,1249,6,1338726310,2,1,1,True,
train,6049,1407,444,5,1333866124,4,1,1,True,
train,6050,2099,1407,6,1334546076,3,4,5,True,
train,6051,901,709,0,1333540039,3,2,2,True,
train,6052,38,901,7,1335672747,3,1,1,True,
train,6053,1236,901,7,1336874790,2,2,2,True,
train,6054,368,901,2,1337071804,3,1,1,True,
train,6055,254,901,5,1338097898,2,1,1,True,
train,6056,536,901,7,1339304313,2,3,3,True,
train,6057,901,3514,0,1334227663,3,1,1,True,
train,6058,901,901,1,1342579972,2,1,2,True,
train,6059,1236,1236,7,1344770202,2,3,3,True,
train,6060,1044,3659,3,1336093845,2,3,6,True,
train,6061,1044,3659,3,1336525768,2,3,7,True,
train,6062,1044,3659,4,1336957230,5,1,1,True,
train,6063,554,1532,3,1337232396,4,1,1,True,
train,6064,4246,3659,1,1338513346,2,1,1,True,
train,6065,3659,3659,0,1338944856,5,1,4,True,
train,6066,1044,920,3,1339217009,3,2,3,True,
train,6067,3659,1532,0,1341293335,3,1,4,True,
train,6068,3657,425,3,1341662828,2,1,1,True,
train,6069,3659,3659,0,1334279331,2,1,1,True,
train,6070,3659,1532,0,1334898896,4,1,1,True,
train,6071,103,1129,3,1335539427,13,1,1,True,
train,6072,715,876,3,1344618511,2,7,9,True,
train,6073,1270,234,7,1334547638,5,5,5,True,
train,6074,982,982,1,1335410029,6,1,1,True,
train,6075,2945,3091,1,1337223927,2,1,1,True,
train,6076,2509,4698,3,1339209031,3,2,2,True,
train,6077,4698,4698,1,1339498418,4,1,4,True,
train,6078,2741,4637,1,1334944744,7,6,6,True,
train,6079,1630,4821,6,1336889512,7,3,3,True,
train,6080,41,1884,2,1350624282,3,1,1,True,
train,6081,41,1149,2,1351064813,2,1,1,True,
train,6082,1513,1149,1,1352098745,2,1,1,True,
train,6083,1671,2909,5,1336962258,8,1,1,True,
train,6084,837,3935,4,1337404269,2,1,1,True,
train,6085,524,2909,2,1339124440,2,1,1,True,
train,6086,2909,2909,3,1340763699,2,1,1,True,
train,6087,1032,2141,4,1345286547,3,1,1,True,
train,6088,2909,2909,0,1334802168,3,1,1,True,
train,6089,2909,2909,0,1335489417,3,1,2,True,
train,6090,1809,3161,2,1337334218,2,1,1,True,
train,6091,3161,1632,7,1338120848,4,2,2,True,
train,6092,3547,973,1,1336563011,3,1,2,True,
train,6093,973,3547,3,1337048513,2,2,3,True,
train,6094,875,973,2,1334143346,4,1,1,True,
train,6095,1203,434,3,1339121364,3,5,5,True,
train,6096,3547,973,1,1339587085,4,1,3,True,
train,6097,573,617,3,1351308384,2,2,2,True,
train,6098,973,3547,3,1335233578,2,1,1,True,
train,6099,617,480,5,1335676722,2,2,2,True,
train,6100,1497,1761,6,1339324660,2,2,2,True,
train,6101,2265,4608,1,1344609775,2,1,1,True,
train,6102,2289,2265,7,1344754061,3,4,7,True,
train,6103,351,437,6,1347698042,5,3,3,True,
train,6104,3451,3434,3,1339167166,2,1,3,True,
train,6105,3451,1341,3,1343443757,2,2,2,True,
train,6106,889,423,6,1336206288,4,3,3,True,
train,6107,3434,1240,3,1337363665,2,3,3,True,
train,6108,1097,3036,3,1333501421,2,1,1,True,
train,6109,1097,3036,3,1337144012,4,2,3,True,
train,6110,4893,3036,2,1341467602,4,2,2,True,
train,6111,710,348,3,1341643413,2,45,83,True,
train,6112,3036,4798,1,1342175494,9,1,1,True,
train,6113,155,429,2,1342427829,2,9,9,True,
train,6114,3036,1097,0,1334240850,3,1,1,True,
train,6115,3036,1097,1,1352205141,4,3,3,True,
train,6116,232,1523,2,1333537348,6,1,1,True,
train,6117,3921,336,7,1336303100,9,3,3,True,
train,6118,2428,3327,0,1337227607,8,2,5,True,
train,6119,3327,4302,1,1337608047,3,1,1,True,
train,6120,412,1349,3,1337972524,4,4,4,True,
train,6121,3327,4302,1,1338298250,7,1,2,True,
train,6122,875,4302,6,1333883013,6,1,1,True,
train,6123,3327,1186,1,1338535176,2,2,2,True,
train,6124,3988,4389,3,1339057199,3,5,10,True,
train,6125,2640,3327,7,1339295853,6,3,3,True,
train,6126,179,4399,1,1339584192,2,3,3,True,
train,6127,316,3327,6,1339985259,3,2,2,True,
train,6128,2428,3327,0,1334192173,6,1,1,True,
train,6129,4412,272,6,1343480218,2,3,3,True,
train,6130,2428,3327,4,1334375110,4,1,2,True,
train,6131,4158,1267,3,1347687125,3,2,2,True,
train,6132,4754,3327,0,1334545085,3,2,2,True,
train,6133,3327,4302,0,1334753818,3,1,1,True,
train,6134,216,3327,3,1334890112,2,2,2,True,
train,6135,2428,3327,4,1335068393,4,1,3,True,
train,6136,309,1472,3,1335378221,9,3,3,True,
train,6137,1043,1777,1,1336541743,10,2,2,True,
train,6138,1777,584,1,1336737813,2,12,16,True,
train,6139,4509,687,3,1337361255,2,2,2,True,
train,6140,1018,1107,3,1338297211,4,1,1,True,
train,6141,1107,356,0,1339064309,2,55,124,True,
train,6142,907,814,6,1339931242,4,1,1,True,
train,6143,837,814,7,1334469791,3,1,1,True,
train,6144,1777,814,1,1334923062,8,1,1,True,
train,6145,131,1777,3,1336097089,2,5,5,True,
train,6146,2106,370,7,1338104693,2,1,1,True,
train,6147,658,4109,7,1339256988,3,1,1,True,
train,6148,616,998,6,1341720094,2,1,1,True,
train,6149,330,2469,7,1343560419,5,2,2,True,
train,6150,3020,4109,6,1347695500,4,2,2,True,
train,6151,149,16,7,1334422208,2,1,1,True,
train,6152,4183,665,3,1335606371,2,1,1,True,
train,6153,370,3325,6,1336215447,2,1,1,True,
train,6154,242,4177,1,1333576390,6,1,1,True,
train,6155,192,4351,6,1338111678,3,3,6,True,
train,6156,232,3287,6,1344759719,2,1,1,True,
train,6157,192,4351,2,1333961487,10,1,2,True,
train,6158,192,4351,2,1335338603,64,1,9,True,
train,6159,1586,4935,4,1335686836,9,1,1,True,
train,6160,4351,4935,2,1335876937,2,2,6,True,
train,6161,4351,1066,2,1336380929,18,4,6,True,
train,6162,4822,4177,6,1336973911,4,3,3,True,
train,6163,1066,4177,2,1337212519,6,3,4,True,
train,6164,1030,2958,2,1338449014,4,2,2,True,
train,6165,4439,2868,3,1339215028,20,4,7,True,
train,6166,1815,4439,3,1341566345,2,4,4,True,
train,6167,2803,4439,3,1341991750,4,4,6,True,
train,6168,2868,2803,3,1342177535,3,1,3,True,
train,6169,4346,2298,2,1343116997,3,5,6,True,
train,6170,1527,2868,5,1345364162,2,1,1,True,
train,6171,3371,3812,4,1337392911,45,1,1,True,
train,6172,4439,2868,3,1337652624,2,1,1,True,
train,6173,2868,1527,3,1337805089,3,3,3,True,
train,6174,190,4439,2,1337948765,5,2,2,True,
train,6175,4439,1815,3,1338315247,8,1,1,True,
train,6176,2507,4856,7,1342872984,5,6,8,True,
train,6177,4149,4148,2,1343640663,22,3,4,True,
train,6178,4856,3507,7,1344216419,5,2,2,True,
train,6179,3232,3929,2,1344503707,2,3,4,True,
train,6180,3232,979,3,1344653716,2,30,71,True,
train,6181,4929,4856,3,1344880891,12,10,14,True,
train,6182,4860,979,7,1345303792,13,18,36,True,
train,6183,4149,4148,2,1346839056,2,3,5,True,
train,6184,3390,4856,3,1338834790,10,1,1,True,
train,6185,4929,4860,6,1347727179,11,1,1,True,
train,6186,48,4856,7,1350080797,9,10,14,True,
train,6187,4929,1632,7,1351419380,8,7,7,True,
train,6188,4860,4856,3,1351703499,4,11,20,True,
train,6189,4860,1667,2,1352261881,5,10,16,True,
train,6190,2678,404,2,1338968696,4,5,6,True,
train,6191,3232,4856,3,1339606795,9,5,5,True,
train,6192,3507,4856,1,1339995964,16,1,1,True,
train,6193,3232,4856,3,1340244506,6,5,6,True,
train,6194,842,2069,1,1340775061,3,1,1,True,
train,6195,4148,3929,2,1341830023,16,1,2,True,
train,6196,4856,4856,2,1342599722,41,1,3,True,
train,6197,179,1948,3,1333521017,3,1,1,True,
train,6198,356,3124,0,1336118608,3,1,1,True,
train,6199,2983,3098,1,1336441576,3,3,3,True,
train,6200,76,4793,3,1336803789,12,1,1,True,
train,6201,4793,2254,2,1337249951,14,1,1,True,
train,6202,4078,3098,3,1337615789,4,2,3,True,
train,6203,900,4793,2,1337950255,2,2,2,True,
train,6204,3098,3098,0,1338825467,3,2,2,True,
train,6205,1427,4793,3,1339166399,6,3,3,True,
train,6206,3098,3098,2,1333966337,2,1,1,True,
train,6207,4893,1427,3,1341384622,2,4,4,True,
train,6208,4020,4793,3,1351009849,3,4,4,True,
train,6209,3269,1948,3,1334148787,6,3,3,True,
train,6210,1948,356,3,1334397084,2,15,21,True,
train,6211,3124,3098,3,1334835500,9,1,1,True,
train,6212,3269,1281,1,1335177685,7,3,3,True,
train,6213,3513,356,0,1335405295,4,22,39,True,
train,6214,1533,4205,7,1335598750,3,2,2,True,
train,6215,1186,4205,1,1336039301,4,2,2,True,
train,6216,1216,4205,7,1336840870,2,3,3,True,
train,6217,3446,3183,0,1337337648,8,1,1,True,
train,6218,4205,3642,2,1337643696,2,1,1,True,
train,6219,3446,4205,0,1338300650,3,3,6,True,
train,6220,4205,3446,2,1338512591,2,2,3,True,
train,6221,3642,3446,0,1338854570,2,1,1,True,
train,6222,1445,4205,3,1339169089,5,1,1,True,
train,6223,3642,3446,0,1339372807,3,1,2,True,
train,6224,3446,4205,0,1339593001,3,3,8,True,
train,6225,3642,4205,0,1341818280,4,3,9,True,
train,6226,2329,4205,2,1342177893,7,2,2,True,
train,6227,3642,3446,0,1342483373,5,1,5,True,
train,6228,4205,3642,5,1334533460,3,1,1,True,
train,6229,357,4205,1,1335370055,2,1,1,True,
train,6230,3302,4638,2,1333532245,11,1,1,True,
train,6231,1667,3230,0,1338249091,4,3,4,True,
train,6232,4638,2761,1,1339128347,2,1,1,True,
train,6233,1667,3230,0,1340242713,3,3,5,True,
train,6234,1667,3230,0,1340761684,2,3,6,True,
train,6235,4638,4355,7,1334452409,48,1,1,True,
train,6236,2569,4325,3,1335361644,53,6,8,True,
train,6237,3562,4325,5,1344678883,3,2,2,True,
train,6238,4325,1463,3,1344891590,2,23,24,True,
train,6239,4355,4971,4,1351414961,2,5,5,True,
train,6240,4325,4355,7,1335664966,5,3,4,True,
train,6241,2281,4913,2,1351759987,2,1,1,True,
train,6242,4978,4325,0,1352243148,4,4,6,True,
train,6243,2629,3319,2,1335866145,5,2,2,True,
train,6244,4806,4325,4,1336211772,20,2,2,True,
train,6245,4325,1991,1,1337246938,43,1,1,True,
train,6246,1667,3302,0,1337655467,6,4,4,True,
train,6247,1246,1281,2,1337934028,2,6,6,True,
train,6248,4335,4353,0,1338519929,2,1,1,True,
train,6249,688,688,7,1339266601,5,1,1,True,
train,6250,2781,4172,7,1339881866,3,1,1,True,
train,6251,4335,4353,7,1341799837,2,1,1,True,
train,6252,4335,2577,7,1343472082,3,1,1,True,
train,6253,735,963,0,1333539134,7,1,1,True,
train,6254,1248,3184,0,1334282226,23,2,2,True,
train,6255,799,3184,5,1334541286,11,1,1,True,
train,6256,1248,3184,0,1334888172,11,3,4,True,
train,6257,356,3184,6,1335690059,33,1,1,True,
train,6258,4719,288,7,1336186928,9,2,2,True,
train,6259,3184,3184,0,1337227455,46,6,15,True,
train,6260,1192,348,7,1339399464,2,18,22,True,
train,6261,936,3756,3,1339585082,4,1,1,True,
train,6262,1410,3392,7,1339863160,2,2,2,True,
train,6263,584,1819,1,1341382685,2,1,1,True,
train,6264,2138,3186,6,1341703153,6,1,1,True,
train,6265,348,348,7,1343622274,4,21,25,True,
train,6266,2465,1425,2,1345109025,2,3,3,True,
train,6267,192,421,0,1350966726,2,8,8,True,
train,6268,343,1816,7,1351408787,6,4,4,True,
train,6269,356,3391,0,1336560668,2,1,1,True,
train,6270,2244,356,3,1336698191,2,36,54,True,
train,6271,356,770,0,1337131002,5,3,7,True,
train,6272,3115,234,2,1339222372,15,14,23,True,
train,6273,3391,3391,3,1339619477,12,2,5,True,
train,6274,356,770,0,1339982236,5,3,12,True,
train,6275,2244,356,0,1340240652,3,57,143,True,
