split,sample_idx,target_poi_id,target_epoch,traj_len,positive_unique_count,positive_fact_count,parsed_ok,note
train,6416,4893,1341407637,5,37,37,True,
train,6417,2906,1341831278,3,33,34,True,
train,6418,713,1342158067,6,5,5,True,
train,6419,3440,1343625747,6,4,4,True,
train,6420,2091,1350437338,3,9,9,True,
train,6421,1187,1350627668,2,20,25,True,
train,6422,2091,1351401049,4,10,11,True,
train,6423,645,1338144467,2,3,3,True,
train,6424,3729,1351751628,4,1,1,True,
train,6425,2091,1352251375,5,13,15,True,
train,6426,4384,1339262488,8,19,21,True,
train,6427,309,1339600345,3,15,18,True,
train,6428,1879,1338189993,5,2,4,True,
train,6429,1032,1341819788,3,8,8,True,
train,6430,994,1342098292,6,102,227,True,
train,6431,1879,1344784531,3,6,12,True,
train,6432,584,1339113316,2,118,206,True,
train,6433,1879,1339383780,6,4,8,True,
train,6434,1329,1341677615,4,25,37,True,
train,6435,1965,1336133623,2,7,9,True,
train,6436,179,1337244111,18,52,59,True,
train,6437,3679,1338519135,4,9,31,True,
train,6438,350,1339287727,8,22,33,True,
train,6439,1153,1339562736,2,17,18,True,
train,6440,3679,1340770862,2,11,36,True,
train,6441,861,1341306189,4,4,4,True,
train,6442,3679,1342088017,3,14,40,True,
train,6443,3679,1342595050,3,15,42,True,
train,6444,985,1334191592,7,1,1,True,
train,6445,3679,1345181621,2,15,43,True,
train,6446,3679,1334375934,5,2,6,True,
train,6447,861,1334914374,15,0,0,True,
train,6448,3679,1335408700,11,4,18,True,
train,6449,1965,1335526661,2,5,7,True,
train,6450,1965,1335869812,3,6,8,True,
train,6451,4695,1335626816,5,5,16,True,
train,6452,4713,1336110591,6,4,9,True,
train,6453,4695,1336558931,10,7,26,True,
train,6454,4695,1336826904,3,7,27,True,
train,6455,4713,1337162130,4,6,15,True,
train,6456,4695,1337416631,3,10,30,True,
train,6457,4713,1337646772,2,8,18,True,
train,6458,4695,1333881457,8,1,4,True,
train,6459,4695,1337966371,5,12,36,True,
train,6460,4695,1338803508,3,13,40,True,
train,6461,4695,1339150375,7,14,46,True,
train,6462,4695,1339919486,3,15,49,True,
train,6463,4695,1334053197,2,2,6,True,
train,6464,4695,1341560749,14,16,59,True,
train,6465,4695,1342156604,4,17,64,True,
train,6466,4695,1343459340,2,18,66,True,
train,6467,4695,1344905243,8,19,73,True,
train,6468,4695,1334736650,4,3,9,True,
train,6469,4695,1335410521,5,4,11,True,
train,6470,404,1338674803,3,90,135,True,
train,6471,977,1339998788,2,42,63,True,
train,6472,2255,1334935228,2,1,1,True,
train,6473,3399,1336139710,2,0,0,True,
train,6474,4,1336883138,2,2,2,True,
train,6475,2661,1333580062,8,1,1,True,
train,6476,3181,1336565688,7,6,22,True,
train,6477,1189,1336728757,2,2,2,True,
train,6478,2205,1337160609,4,1,1,True,
train,6479,1576,1337413166,10,5,5,True,
train,6480,1404,1337648016,4,3,3,True,
train,6481,190,1339154817,16,78,84,True,
train,6482,4517,1339984787,12,12,22,True,
train,6483,2661,1350093222,9,9,16,True,
train,6484,1404,1350637686,6,7,7,True,
train,6485,2479,1333967602,2,1,1,True,
train,6486,4517,1351368844,22,15,34,True,
train,6487,1775,1352202621,4,10,20,True,
train,6488,2661,1334368036,14,2,6,True,
train,6489,4194,1334622756,3,1,1,True,
train,6490,4517,1334885899,10,2,3,True,
train,6491,1904,1335493931,18,2,2,True,
train,6492,1404,1336213651,10,2,2,True,
train,6493,2276,1334371160,13,3,7,True,
train,6494,904,1337965622,3,6,6,True,
train,6495,3826,1338220008,4,8,20,True,
train,6496,1467,1338532662,5,25,26,True,
train,6497,54,1339319506,13,9,9,True,
train,6498,476,1341916270,21,21,21,True,
train,6499,4521,1342076584,3,5,5,True,
train,6500,4907,1342607479,10,11,11,True,
train,6501,3826,1335107814,22,2,8,True,
train,6502,3826,1343563277,10,14,46,True,
train,6503,3826,1344615816,3,15,48,True,
train,6504,681,1346842825,2,17,17,True,
train,6505,3826,1347727251,7,16,50,True,
train,6506,3826,1335404277,4,2,9,True,
train,6507,487,1351253034,3,18,18,True,
train,6508,2276,1335686022,2,6,16,True,
train,6509,3826,1335888415,3,4,11,True,
train,6510,1303,1337032319,39,2,2,True,
train,6511,2427,1338513933,3,11,29,True,
train,6512,3013,1339203094,19,10,60,True,
train,6513,3013,1339628756,14,11,67,True,
train,6514,2427,1339980935,4,14,40,True,
train,6515,2427,1340240199,3,15,41,True,
train,6516,1508,1340756951,2,46,127,True,
train,6517,3013,1341323473,5,15,76,True,
train,6518,3013,1341705797,9,16,81,True,
train,6519,1595,1334993033,40,14,21,True,
train,6520,3013,1342227038,8,17,83,True,
train,6521,3013,1342612209,10,18,89,True,
train,6522,2427,1343092502,2,19,48,True,
train,6523,2427,1343610649,4,20,49,True,
train,6524,2427,1344214209,5,21,50,True,
train,6525,3013,1344730891,9,22,99,True,
train,6526,2427,1344904957,6,23,53,True,
train,6527,3013,1335655484,22,2,24,True,
train,6528,1595,1346842963,3,58,81,True,
train,6529,3013,1336178812,14,3,31,True,
train,6530,3013,1336780120,18,4,38,True,
train,6531,3013,1337339921,15,5,46,True,
train,6532,2427,1337649390,3,9,26,True,
train,6533,3013,1337772414,2,6,49,True,
train,6534,2427,1338254101,3,9,27,True,
train,6535,2880,1336819707,4,4,6,True,
train,6536,2880,1337423293,3,6,12,True,
train,6537,2880,1338295197,2,7,14,True,
train,6538,2880,1334315605,5,0,0,True,
train,6539,232,1333512415,5,1,1,True,
train,6540,2965,1336729284,7,4,7,True,
train,6541,1653,1337046099,2,10,17,True,
train,6542,2253,1337409449,5,2,2,True,
train,6543,1653,1337656584,2,11,19,True,
train,6544,228,1338737509,3,2,2,True,
train,6545,2965,1333963631,7,1,1,True,
train,6546,1653,1339290363,3,14,24,True,
train,6547,4609,1339573351,3,4,5,True,
train,6548,607,1339915463,3,3,3,True,
train,6549,3701,1341590588,10,9,9,True,
train,6550,725,1334451194,9,1,1,True,
train,6551,573,1334820145,9,3,6,True,
train,6552,3701,1335351990,7,1,1,True,
train,6553,1653,1335665578,4,8,12,True,
train,6554,584,1338085593,2,91,164,True,
train,6555,348,1334048983,2,22,30,True,
train,6556,3945,1333989864,3,1,1,True,
train,6557,3945,1337096485,3,3,5,True,
train,6558,47,1339312926,5,5,5,True,
train,6559,1314,1334535009,4,1,1,True,
train,6560,3945,1347659545,3,4,7,True,
train,6561,1809,1333537325,2,1,1,True,
train,6562,3571,1335619009,8,6,13,True,
train,6563,3571,1335878786,2,6,14,True,
train,6564,1943,1336183969,7,11,17,True,
train,6565,1910,1336339818,3,1,1,True,
train,6566,3571,1336950596,21,10,24,True,
train,6567,1943,1337237063,10,17,35,True,
train,6568,2617,1337404748,3,2,2,True,
train,6569,3571,1337623177,4,12,27,True,
train,6570,3571,1337801024,3,13,28,True,
train,6571,1943,1337926684,2,19,38,True,
train,6572,3571,1338317489,15,16,33,True,
train,6573,1841,1338529047,2,3,3,True,
train,6574,2617,1338709967,2,9,9,True,
train,6575,3571,1339218694,4,17,35,True,
train,6576,3536,1339597484,6,1,1,True,
train,6577,1595,1340006150,2,41,61,True,
train,6578,3319,1340725890,4,6,7,True,
train,6579,1943,1333854827,6,2,2,True,
train,6580,1943,1341628155,5,28,52,True,
train,6581,1943,1342097407,2,29,54,True,
train,6582,2598,1342209803,2,22,43,True,
train,6583,3571,1342503935,5,23,42,True,
train,6584,1841,1342605609,2,7,7,True,
train,6585,2164,1343644974,12,11,11,True,
train,6586,2509,1344147544,2,14,16,True,
train,6587,1943,1334460405,17,6,10,True,
train,6588,3571,1344711775,3,25,47,True,
train,6589,1841,1344928343,2,7,8,True,
train,6590,2598,1345307388,3,28,53,True,
train,6591,1943,1351303899,9,33,60,True,
train,6592,3571,1334768418,6,4,8,True,
train,6593,3571,1352127851,5,30,54,True,
train,6594,1943,1334976089,6,8,13,True,
train,6595,2997,1335106582,2,2,2,True,
train,6596,2652,1335399030,3,3,5,True,
train,6597,3288,1336193638,2,4,7,True,
train,6598,2652,1336521546,4,5,9,True,
train,6599,2652,1336694311,2,5,10,True,
train,6600,2652,1337039891,3,7,12,True,
train,6601,2652,1337393280,3,8,15,True,
train,6602,2652,1337644790,2,8,16,True,
train,6603,2281,1338039444,3,2,2,True,
train,6604,2652,1339027439,7,10,21,True,
train,6605,2901,1339207521,3,8,10,True,
train,6606,2652,1339460113,8,12,24,True,
train,6607,3288,1339999556,4,12,19,True,
train,6608,3288,1341388642,4,13,20,True,
train,6609,3288,1341639731,2,15,22,True,
train,6610,3288,1341831621,3,15,23,True,
train,6611,2901,1334420507,2,1,1,True,
train,6612,2652,1334621458,3,0,0,True,
train,6613,2652,1335227491,8,2,3,True,
train,6614,994,1344937169,6,121,259,True,
train,6615,1694,1345424378,2,7,8,True,
train,6616,4705,1346836316,3,4,8,True,
train,6617,1760,1349690358,2,7,7,True,
train,6618,994,1341642885,4,92,207,True,
train,6619,356,1351158384,5,441,629,True,
train,6620,994,1342148131,10,104,230,True,
train,6621,4907,1342615175,9,12,12,True,
train,6622,356,1343119337,4,370,545,True,
train,6623,994,1343381054,4,110,242,True,
train,6624,994,1343640231,9,112,244,True,
train,6625,1694,1344214585,4,4,5,True,
train,6626,994,1344590352,5,119,254,True,
train,6627,2412,1335688654,6,9,11,True,
train,6628,4693,1336068562,3,2,2,True,
train,6629,3981,1336642878,2,8,9,True,
train,6630,2684,1333964709,5,0,0,True,
train,6631,4693,1337617375,3,5,5,True,
train,6632,4693,1339897298,2,5,6,True,
train,6633,4693,1341290332,4,7,8,True,
train,6634,3981,1334216550,2,1,1,True,
train,6635,3981,1334471688,2,2,2,True,
train,6636,3981,1334659859,2,3,3,True,
train,6637,3981,1335237821,8,5,5,True,
train,6638,4693,1335371457,3,1,1,True,
train,6639,3933,1334232961,4,1,3,True,
train,6640,3933,1337403121,3,7,14,True,
train,6641,414,1337957348,3,3,3,True,
train,6642,3933,1338232524,6,9,17,True,
train,6643,346,1338655206,2,4,4,True,
train,6644,4565,1339242362,6,7,7,True,
train,6645,3933,1339947864,4,11,20,True,
train,6646,174,1340192949,2,10,12,True,
train,6647,3933,1341075761,2,11,21,True,
train,6648,1472,1341423428,5,19,20,True,
train,6649,323,1334463932,2,1,1,True,
train,6650,164,1341757507,7,2,2,True,
train,6651,306,1342181871,6,10,11,True,
train,6652,4854,1342576623,2,2,4,True,
train,6653,3933,1343471200,4,16,26,True,
train,6654,4854,1343615900,2,2,5,True,
train,6655,316,1344706818,10,7,7,True,
train,6656,3933,1335130983,5,2,5,True,
train,6657,3476,1345290562,2,33,60,True,
train,6658,2657,1347690119,4,8,8,True,
train,6659,350,1350094509,2,28,42,True,
train,6660,3933,1335374583,2,2,6,True,
train,6661,205,1351014712,4,8,10,True,
train,6662,1913,1352196359,4,29,30,True,
train,6663,3933,1335626588,5,4,9,True,
train,6664,4806,1336209020,4,27,28,True,
train,6665,3933,1336917296,7,6,12,True,
train,6666,3933,1337110436,3,6,13,True,
train,6667,2419,1333498932,2,0,0,True,
train,6668,1425,1336727672,5,6,6,True,
train,6669,348,1337298161,9,143,268,True,
train,6670,1820,1337766467,2,10,16,True,
train,6671,1947,1338852544,4,19,27,True,
train,6672,3919,1334095025,3,0,0,True,
train,6673,1425,1334914555,4,2,2,True,
train,6674,1947,1335482858,7,9,14,True,
train,6675,2656,1336800569,6,4,6,True,
train,6676,404,1336950637,2,61,90,True,
train,6677,3622,1337415087,4,3,5,True,
train,6678,4041,1338213130,2,4,7,True,
train,6679,1904,1339222976,5,11,11,True,
train,6680,3622,1339981575,5,4,6,True,
train,6681,192,1334050926,8,8,10,True,
train,6682,3622,1340240739,2,5,7,True,
train,6683,3622,1341535721,12,7,11,True,
train,6684,3622,1341795680,2,7,12,True,
train,6685,2656,1343408410,2,5,8,True,
train,6686,12,1334411638,8,1,1,True,
train,6687,212,1351314393,4,5,5,True,
train,6688,356,1334971223,6,80,113,True,
train,6689,463,1335688236,8,3,4,True,
train,6690,2742,1333798207,3,0,0,True,
train,6691,3830,1336358347,5,3,6,True,
train,6692,1803,1336528962,2,2,2,True,
train,6693,578,1336853175,3,11,11,True,
train,6694,4159,1337248394,3,7,13,True,
train,6695,188,1337412564,3,1,1,True,
train,6696,162,1338034923,3,12,13,True,
train,6697,4159,1338161399,2,9,15,True,
train,6698,4159,1339192171,13,11,17,True,
train,6699,4159,1339282981,2,11,18,True,
train,6700,3830,1339381740,2,6,10,True,
train,6701,38,1339610388,7,13,13,True,
train,6702,4159,1339962540,8,15,22,True,
train,6703,4159,1334081654,3,2,2,True,
train,6704,476,1341334944,7,18,18,True,
train,6705,578,1341771572,12,19,19,True,
train,6706,4159,1342015704,9,17,27,True,
train,6707,859,1342188529,3,2,3,True,
train,6708,4159,1342352262,3,17,28,True,
train,6709,38,1343582239,17,20,20,True,
train,6710,3830,1334544431,15,1,1,True,
train,6711,1785,1334907567,15,3,5,True,
train,6712,1785,1335361075,14,3,6,True,
train,6713,1019,1336128223,5,3,3,True,
train,6714,3991,1334055208,2,1,1,True,
train,6715,3991,1337652560,2,5,9,True,
train,6716,3991,1338266477,2,5,10,True,
train,6717,3991,1341470543,7,7,16,True,
train,6718,3991,1341791120,2,8,18,True,
train,6719,3965,1342185504,5,6,6,True,
train,6720,4047,1343613669,3,5,7,True,
train,6721,3991,1344209140,2,10,23,True,
train,6722,4047,1351082810,2,6,8,True,
train,6723,4047,1351731803,2,7,9,True,
train,6724,3991,1336351663,3,2,3,True,
train,6725,3991,1336523983,3,3,5,True,
train,6726,3991,1337167862,2,4,7,True,
train,6727,505,1336800667,2,7,15,True,
train,6728,635,1336926625,2,2,2,True,
train,6729,505,1337145531,4,9,17,True,
train,6730,505,1337940116,2,9,18,True,
train,6731,2759,1338280252,2,3,3,True,
train,6732,1855,1338806116,5,9,13,True,
train,6733,2151,1333993467,13,1,1,True,
train,6734,2308,1341301845,3,3,4,True,
train,6735,505,1342351424,2,13,24,True,
train,6736,505,1334412207,7,1,1,True,
train,6737,1855,1334848181,8,4,5,True,
train,6738,505,1335258218,7,3,4,True,
train,6739,3240,1335643832,6,5,5,True,
train,6740,505,1336294111,9,6,10,True,
train,6741,505,1336482328,3,7,14,True,
train,6742,2740,1336788553,2,7,16,True,
train,6743,4153,1339247321,5,2,2,True,
train,6744,2427,1339563264,4,14,39,True,
train,6745,2427,1341619569,3,18,46,True,
train,6746,620,1343446540,3,28,31,True,
train,6747,2427,1350617623,2,25,55,True,
train,6748,4153,1351157009,9,5,11,True,
train,6749,2740,1334463810,2,1,3,True,
train,6750,2740,1335060049,2,5,9,True,
train,6751,1136,1335870910,2,31,89,True,
train,6752,994,1339986278,2,81,182,True,
train,6753,2900,1340193631,3,6,18,True,
train,6754,2584,1340762769,3,22,44,True,
train,6755,637,1341076327,6,4,4,True,
train,6756,3657,1342190436,68,6,6,True,
train,6757,2564,1342612706,13,2,4,True,
train,6758,1136,1344629675,5,144,310,True,
train,6759,2564,1344943891,4,5,7,True,
train,6760,2900,1336560038,31,1,2,True,
train,6761,2900,1345305891,4,12,38,True,
train,6762,264,1347717996,3,8,12,True,
train,6763,2456,1351170820,4,4,6,True,
train,6764,1136,1336728259,8,62,138,True,
train,6765,4830,1337411380,34,0,0,True,
train,6766,1469,1337595203,4,20,29,True,
train,6767,2900,1337798681,6,3,7,True,
train,6768,2584,1338291588,21,18,33,True,
train,6769,1469,1339586862,74,29,46,True,
train,6770,3456,1335667383,22,1,1,True,
train,6771,1569,1337008223,3,7,9,True,
train,6772,4087,1341560598,4,4,5,True,
train,6773,151,1342168106,2,5,5,True,
train,6774,4261,1333578286,5,1,1,True,
train,6775,4025,1338058877,7,9,29,True,
train,6776,3954,1333862208,4,2,3,True,
train,6777,4082,1334560371,29,2,6,True,
train,6778,3954,1335683083,42,4,18,True,
train,6779,4261,1335910899,4,3,13,True,
train,6780,4261,1336515897,19,5,17,True,
train,6781,4025,1336846397,18,7,25,True,
train,6782,3954,1337393290,19,8,32,True,
train,6783,4261,1337639939,2,8,24,True,
train,6784,1267,1333540894,4,0,0,True,
train,6785,3380,1337032693,2,4,5,True,
train,6786,3380,1339564469,2,6,7,True,
train,6787,1025,1333876352,2,0,0,True,
train,6788,2198,1344712341,3,5,5,True,
train,6789,48,1334421515,3,9,16,True,
train,6790,357,1334645996,3,3,3,True,
train,6791,747,1334937100,3,1,1,True,
train,6792,4960,1350037249,5,1,2,True,
train,6793,4965,1351608468,5,1,1,True,
train,6794,4965,1352225723,6,3,4,True,
train,6795,4960,1352411854,2,3,7,True,
train,6796,2546,1334221886,2,1,1,True,
train,6797,4689,1341611486,4,2,4,True,
train,6798,2838,1334408630,2,2,2,True,
train,6799,4443,1351404469,4,0,0,True,
train,6800,2838,1335624559,2,3,4,True,
train,6801,3177,1336477595,4,4,12,True,
train,6802,3177,1336723925,2,5,13,True,
train,6803,2186,1336924264,7,2,2,True,
train,6804,3366,1337336998,9,3,5,True,
train,6805,3224,1337936844,2,6,7,True,
train,6806,3224,1338301330,2,7,8,True,
train,6807,2854,1338863709,6,5,6,True,
train,6808,3366,1339154635,4,4,6,True,
train,6809,2938,1339338876,2,4,6,True,
train,6810,3177,1339602050,4,11,22,True,
train,6811,3177,1339924685,2,12,23,True,
train,6812,3224,1341288386,4,10,11,True,
train,6813,3177,1334220578,21,1,4,True,
train,6814,1935,1341535491,3,4,4,True,
train,6815,3220,1341797652,5,2,2,True,
train,6816,3224,1341934153,2,13,14,True,
train,6817,2854,1342164524,3,9,11,True,
train,6818,2854,1342413946,5,10,12,True,
train,6819,3366,1344581950,6,9,12,True,
train,6820,3224,1344866665,4,16,18,True,
train,6821,3565,1345375494,3,3,3,True,
train,6822,3178,1334912970,7,2,4,True,
train,6823,3565,1350029505,4,4,4,True,
train,6824,2853,1351777317,3,5,5,True,
train,6825,3178,1335263251,10,3,7,True,
train,6826,3178,1335370135,3,3,8,True,
train,6827,232,1333866608,3,10,10,True,
train,6828,4160,1338724654,2,6,6,True,
train,6829,480,1334397539,4,7,7,True,
train,6830,984,1351349269,4,6,6,True,
train,6831,865,1335067208,2,1,1,True,
train,6832,777,1337418295,8,3,3,True,
train,6833,2153,1339921943,2,3,4,True,
train,6834,1231,1341452484,3,2,2,True,
train,6835,713,1337650214,3,3,3,True,
train,6836,2153,1347690404,2,5,6,True,
train,6837,2875,1339304048,3,15,16,True,
train,6838,258,1341080325,3,3,3,True,
train,6839,387,1341489956,5,8,8,True,
train,6840,3510,1341800852,7,7,15,True,
train,6841,533,1342012423,2,8,8,True,
train,6842,65,1343534128,2,5,5,True,
train,6843,1665,1344576876,3,2,2,True,
train,6844,56,1338820785,3,5,5,True,
train,6845,3471,1344931368,2,6,6,True,
train,6846,3471,1339312027,5,4,4,True,
train,6847,3798,1335686960,4,4,9,True,
train,6848,3798,1336145011,2,5,11,True,
train,6849,3798,1336668165,2,5,12,True,
train,6850,3798,1337613216,2,7,14,True,
train,6851,3798,1333815831,6,1,1,True,
train,6852,3798,1339328406,2,7,15,True,
train,6853,3798,1339930788,3,9,17,True,
train,6854,1582,1341719726,4,8,8,True,
train,6855,3798,1343568453,7,11,23,True,
train,6856,1582,1334464079,6,2,2,True,
train,6857,3798,1335367299,3,3,6,True,
train,6858,2990,1335683736,6,5,12,True,
train,6859,3555,1336560932,3,3,3,True,
train,6860,2990,1333823346,2,1,1,True,
train,6861,2990,1339215830,8,7,19,True,
train,6862,2990,1333982555,3,2,3,True,
train,6863,2990,1334308394,5,3,6,True,
train,6864,1926,1334757162,3,7,9,True,
train,6865,1831,1337013736,2,1,1,True,
train,6866,4028,1337195349,2,1,1,True,
train,6867,4028,1338228797,5,3,3,True,
train,6868,4028,1338742042,3,4,5,True,
train,6869,1111,1337336458,3,5,8,True,
train,6870,1111,1337648542,2,6,10,True,
train,6871,1224,1340241631,2,25,30,True,
train,6872,1590,1336289173,4,40,41,True,
train,6873,1111,1337042714,2,4,6,True,
train,6874,3258,1342189503,2,4,4,True,
train,6875,4595,1351359774,4,4,4,True,
train,6876,148,1335035558,2,2,2,True,
train,6877,2584,1336879420,2,9,16,True,
train,6878,1535,1333519018,4,0,0,True,
